49643038330,852656
65044336301,892564
11673087306,359818
173071720,896273
52959048320,197685
555030204,995278
67544038780,866924
66267054360,310273
49884012205,896758
268651505,867179
52959053420,992447
33358026714,1648759
63323026255,1361615
63323092430,313002
43353034953,861004
11523119001,209651
68382004406,312941
65162081006,433800
65862001390,312938
65977503300,197943
64464000109,312172
59762372707,310537
832121489,855322
55154272506,352219
9344703,1737582
409909338,1735008
10432016401,199178
33358018130,995258
7488859,800499
10135035255,1092189
57728000104,312172
65862028601,854984
26378660,1719231
16781011606,636109
13826000112,312172
409475501,1740467
49288014703,900028
55289015030,855926
55648074301,313222
50458038730,860717
781528560,1014571
67544025160,828348
55289074610,198332
49999007530,897649
63874034801,308964
68382005116,152695
363036878,849574
247180615,310362
68462025911,312849
64545000102,312172
49999079200,966221
62756031118,312748
62756079818,1099870
59148001113,352310
264194020,204520
62756013002,198052
62584012701,198467
51079046120,312829
52959037500,197507
17187102102,834160
173069600,896212
49999085960,1049620
66267041820,834022
268002710,897859
55289071612,153734
591084510,315107
63874068801,866094
16252057101,198188
904600760,197900
280210030,794229
395421428,91349
50844029110,310965
49348091609,310519
65162064111,886662
140000535,104700
185022105,861004
62756013705,310430
60282108703,1012308
228206750,198057
52959032410,856999
472009475,311724
64764017519,902626
63874058901,617314
53746011010,856999
67544087955,197901
65841066705,312830
66869013720,702169
43063005606,197518
88395008061,1115555
49653000101,312172
55970080760,1046238
12547078020,207371
55653000102,312172
68382000605,282401
55289056712,828348
63874016975,204874
93073401,866511
713063115,895987
409131701,1670351
68084034521,199890
52959050660,105028
781204801,849389
33261006960,197902
24730051508,901985
299577001,205529
46123002401,541999
55887077005,312617
781518710,966225
67544025115,828348
52584030801,1666814
62175026137,1812013
363049078,849574
52959050210,198191
53746011001,856999
63398107201,312172
33261008102,198014
58864001628,866514
43063004704,309114
66105015503,153048
63874000306,198440
33261003320,828348
60760033728,197518
65713090205,899217
44567010210,1721475
55289013501,197770
66267019240,583170
42291052901,313979
64764031090,900000
63304049703,856999
536354201,309595
65044170203,852224
378081093,199903
378077701,197902
781602346,309322
409707514,1860241
115552210,349287
49999089212,197304
56016990,855290
62756031008,312750
406851562,1049611
67606310,404053
67253020210,834046
65044998404,1297582
93943301,310534
49999022035,309679
487590199,863968
2322707,352317
378054277,310796
65044511202,995725
30815004001,310926
24208043015,1043708
55289029890,198014
781150705,197379
68084003985,197392
49643070410,852829
68180059001,198189
49643033550,852232
49643010905,852267
57297063310,1665021
63874002214,198440
65162027150,198334
66267012430,197832
52959004324,1049909
65162011510,857005
93014705,198013
37225030,730918
64764067713,834243
54016625,200060
60505026002,860975
57926008144,993336
54002125,197891
52959001160,308182
53489014910,198274
55390031601,309090
68382011301,312829
67544030260,310490
43063021990,1049611
66267006890,197589
51672400102,198045
268028410,852837
9752901,1726325
33261034030,197527
781345170,1665050
67544080760,198108
143133301,311197
54418125,197579
60505268608,314077
25373000102,312172
58864036460,198191
50458030801,706829
115701813,197984
51079045101,197361
48107008135,199362
169330312,1653198
904573451,605818
7667084730,209326
44946101607,901288
168026550,848176
378016201,197476
59390018118,1547773
52959048321,197685
904582360,309263
185061305,995253
93403005,197818
60505005209,858810
143129005,197943
11926000192,1101843
52959073730,857002
49643037510,852608
66267052940,311893
363017526,307668
55289005545,311166
185041552,993518
58864062730,208149
55966008909,308416
33358018660,197805
55887055328,855906
50383026960,861434
10544053160,835603
63874002250,198440
185011401,858804
24658021130,314231
603137858,391937
63629152408,197589
67525010003,312172
49452183001,204691
64950090110,1049696
63874107303,261280
378143077,858616
615358439,198076
247203330,313413
93053705,849431
66105011309,617314
54009121,310437
63629306606,1049221
8084402,763308
55289052410,213271
51672406104,1370767
49999092460,197886
54458099210,197886
67544098860,197319
66267004630,213468
23932115,861206
597011630,901537
66267048890,310385
30798018561,905310
63304016503,312941
409488810,1807637
65044321202,892550
55289089520,836395
52959073220,310385
13411012503,104783
68180046907,197905
67544069760,197527
78046815,616159
53489014190,852920
52959037620,197508
12634047185,197770
55887032430,310212
65044526501,852407
65044248301,852077
66685070502,205326
17478062235,1298435
168026460,855480
68796562602,312172
66105098506,310534
68462013901,312138
169770391,849851
63874123300,1049214
63874079514,197582
63874035815,313988
48878331500,750104
64679073505,866436
9035204,881409
58864065830,153892
52959074690,607018
17575000104,312172
50458009405,262071
62175026043,1812011
78023405,103919
63043000104,312172
63304056205,993781
185019901,403967
36800054478,1148399
43068010602,848746
11054000506,348624
45802071708,198245
54418025,343033
11523719801,668469
61442011301,197313
63874039415,197818
65862001325,312938
517231001,1741263
338004303,1807551
33358034590,856373
406833001,891888
63629152404,197589
51672134003,848178
49643033505,852232
52959033810,198440
268116910,852057
173074100,581584
49288025201,905361
63629366801,200031
63629132804,884173
66414000102,348831
10631009260,207894
49348027569,1359350
66336010930,1649988
395420428,402481
781220105,198241
781607846,476576
53746021910,861010
93947753,197737
11523007205,705936
378418801,312938
63874047940,312899
615459539,866094
12634019160,197806
60760078215,313412
63629260702,198051
378550401,562704
64038007601,197806
55111019990,312961
703680104,1000126
65044513005,995723
93965201,198365
74312007961,240952
53746046430,197805
573015435,153008
55648075701,860092
65079530,806396
50322000507,312172
55289095199,1049221
13411016203,104490
68071039890,284215
16729000417,314231
52959020815,993770
36987202001,892475
66267003414,205866
15338013330,1801295
33261041760,198052
65119034512,312172
406995903,485489
72573038,543464
63874031808,197817
65862031210,284184
66267026630,835564
36987207501,999498
49884030902,349196
49999011230,197506
57664050018,314111
9001758,208681
33358033901,313413
68382011510,312831
62175013643,200329
10432030201,198024
60760046030,198014
66105050703,212446
93310705,308182
65044166302,852327
65044130205,899526
268100750,895683
63629134504,312132
66267008030,1049909
63629340804,200345
62447001004,312172
8104110,351989
52959082320,310490
52959082230,310488
46123002301,347047
13411010709,153667
33358043930,854876
57664010488,857321
55289020420,206288
51079046020,312828
591024110,197901
60758080115,1992303
55648017104,314208
36800022480,978010
36987119204,892283
55111019630,309362
52568000704,347131
66966000103,312172
472037915,308714
52584010420,1743938
169330391,1653198
63833083501,867381
126013916,1233862
69437071,208980
74302011,352336
68094049462,197803
65689000112,348831
2879799,847254
35356007330,352050
55289073615,352277
24658024210,314076
55289044180,197518
63874019905,309307
55111034478,309314
36987212003,968400
55289010130,206101
409665773,1807578
49643034110,852817
55289020130,197984
409792403,1794904
904592861,896758
52959074440,197518
63629139201,861748
185005730,312940
52959003056,309112
63304009811,313161
63629156406,994521
68382000616,282401
63739026310,197527
63629261301,1000135
53808048201,311725
52959053002,199390
51079092101,197536
52959023290,198108
49643042210,852018
55111063910,207364
54027903,314135
67046059030,1801294
55648092303,858804
93022056,199123
68382001810,313582
49348087817,311237
55289092610,108780
143994750,309049
65862000690,200371
63304049710,856999
65044120702,852236
135000508,1111822
53729000103,312172
228350411,894801
68382002910,861010
57297061101,309092
63736020035,211292
65862049650,313134
268010310,897852
52959018715,310965
55289095120,1049221
64764054411,866152
469520202,284520
67544000270,993781
52959009203,208813
268661206,851743
52959007645,197806
68084004500,1738495
268653606,967869
57297035211,312941
55289021830,312504
55289074510,828322
63304077910,199889
23710000601,824983
50111091601,198369
33261010160,198241
55289072260,577961
2322830,352319
61314063006,309680
58406043504,802652
52959035930,317136
67296006501,993781
51079072701,151226
60505296807,199058
52959063745,153735
42139000106,312172
24846000103,312172
65841065216,205315
259412660,896112
57664042499,1738503
58789000202,348624
55289097160,198051
45802011846,151030
49999093930,212388
57664043559,861010
51079081620,995281
781207610,863669
64679072502,1099569
49999003204,308048
60560107204,312172
63629158702,312615
55289053660,312593
13411013603,153047
62756045718,308989
60505100101,978573
36987214503,889540
53100046800,723846
51079091701,897612
904042851,1649988
456045801,208535
64169000107,312172
52959052015,359697
46122001431,880407
68180026603,1099678
60793070110,731568
12121000106,312172
66267039925,197313
53808076401,904458
57664051018,476809
23932110,861206
49643030930,851873
25021014330,1659598
55289012412,856783
55289034790,809536
12843007640,1250909
781176610,835568
52084000104,312172
53808022701,309314
41167012142,728481
85127901,805010
49643030505,851937
944293201,1718965
63629355101,237178
37205072065,308761
58864068530,617318
49643004730,966777
59743091060,200123
51996000113,312172
35356009230,603162
33358018500,310965
66105098510,310534
50474070061,795085
2751299,731281
64764054330,206205
67544049153,866414
53489050601,198295
49643002030,852547
603424721,197901
66105012401,104783
63323046901,1719862
832051010,857336
54449911,197862
65044077905,854154
43063004506,991086
185061001,314076
268016410,896167
67639524,1086991
51012000105,312172
615152539,995218
55154565600,835603
268144510,896160
54838050780,979444
65044106205,900044
10135012620,198467
33261013130,992447
67512614,198030
59883091364,251960
65044179104,897382
409117101,1791229
268662306,852057
55529001102,901792
228253850,197443
43353026453,607038
68382000801,198427
57844021552,213049
68180072310,476576
57664032706,313406
15310002001,238006
409146301,1866543
55289072730,308188
43011718,210295
53828000107,312172
51079092601,830872
36987193104,999513
55289045910,205769
59779039214,310965
33261008190,198014
904791461,310965
13533061802,1652830
68382011614,312832
24724001450,861007
51660052605,311372
24385037926,1049906
32121207,863841
58160081011,1300386
904533260,313773
34057000109,312172
64720010615,313412
49999074030,1801294
52959040540,1648759
60282217502,1001567
43063003006,197464
51079095720,197625
59676031001,1721690
25153002,352314
33358029215,312617
63629306501,1091225
55289053501,199167
60505083400,1665093
781552706,314135
64861004910,353538
168034646,313226
60505015705,993687
33261008728,198051
58864082630,198141
63874078020,993528
338055118,1795609
573016020,153008
51079028317,311666
43353015930,856999
50580077965,1020023
67544002070,197589
338064406,801648
6027001,904465
68001501,1099306
615135831,199903
42165000204,312172
61314030302,1190655
59883080302,1486566
173055601,993954
55390071201,858824
832121789,855342
67152000102,542304
52959051460,856845
11845010721,310965
49643032010,852023
62504096817,312172
781538610,629699
66685030302,858817
283087112,996288
295118331,311093
10267083501,1049909
264780210,1807551
395124928,808520
63736000916,1048141
703505103,849501
65841067416,313586
10135012613,198467
49884086705,197635
781176613,835568
52959018730,310965
615157139,197732
49643044750,852683
574711212,892516
268019210,898318
69153072,212549
51079027801,856457
93094805,855942
23452605,1150834
68084037601,855671
52959000328,993781
49643031230,851913
49281028601,1300310
57297035203,312941
65597011430,999971
12546005082,807004
61938045603,994039
409792609,1795250
115443302,856652
52959019102,198012
69323066,105930
67544028931,197528
55289097920,197590
53489059006,828320
58864065506,212446
12090002906,1012526
65044082503,851901
615451439,198193
781710955,577057
42858000101,1049621
43353034960,861004
245001289,904605
30798024020,978030
50419086148,209247
66291000101,312172
68180075603,898353
55390048001,860092
66267011660,197805
68180018008,309049
722609401,994239
52959054540,312289
55289089608,897683
16714068101,312962
55648076308,311702
33344000503,312172
63629151302,856377
66336058160,828348
61442023101,854876
13668001405,311288
63981017662,1014573
55289098130,898344
615157539,206842
904198380,209443
52959022075,312617
54023624,892672
52959006128,206078
51672413704,387003
268152350,889573
33261015590,197805
904110309,312564
49348034312,312773
68180048603,904467
65862005430,200345
781116401,198012
60505017600,312132
603233802,993781
363019602,198031
42799010699,992153
54455015,105585
53329015204,259090
121077708,702306
63629135701,1650143
46110481,202301
41250019005,359818
68387039020,197518
51079098140,311354
64038009301,198014
60505075004,309092
49643030105,851735
65841060105,1738511
54162037516,1291363
36987207302,307937
42602000303,312022
185081001,1649990
16714035203,310385
54799050505,1547777
43353035880,308048
185007210,197904
55111069501,861743
63629134903,1020477
49281025051,830470
49643037030,852600
52959041420,835605
4025943,616447
68071027430,858798
409128331,1724383
63629364901,831103
78055915,848144
63629354801,854873
66267076406,308191
52959023020,205866
113041926,1020138
52959027114,849431
378335299,238004
50580084310,1092466
66689002401,1049604
63323047905,1011854
63874044202,995253
62175027132,863619
10135041791,824586
68382013916,151226
59387000108,312172
52959000930,197527
10147076100,863636
63629279202,346574
713016512,209363
64543009190,2181521
93014905,198014
66105056306,284514
51079055720,309362
52959032528,827189
55289033430,310291
55289069730,312529
64679037408,310273
60505268409,311354
33344000602,312172
63304062851,310431
51672408305,1370758
39686014340,204749
63629408901,198034
10631040701,1540356
615658339,686924
62175011937,353538
33261000120,993781
49999002114,309049
9519001,855184
4080085,261315
49643032430,852135
93035001,993890
64125011801,197732
66685030300,858817
66267017342,312617
50580060104,544393
58125000104,312172
10135014457,198440
50428184708,252761
58864035715,855290
66105052806,212549
10019055388,351875
65044143503,852366
65862040799,313586
223176002,313009
13411016409,861010
245088130,723526
55289009560,991086
51693000105,312172
63629138303,198108
68462055410,857166
555088702,197659
64720015906,242461
13668003460,199890
268094250,967520
66336044430,856999
10135040115,1094126
49643040210,852297
603499128,1049611
781511501,283535
517871110,1665021
63874060510,830845
37000047709,211151
65162057250,857321
63629187002,992432
66993040502,858751
378145405,197658
378400505,197321
60505038001,199387
65862008701,854901
65841006724,312961
15338010014,1649988
60505074904,1665050
68084004701,1738511
58952333004,404694
52959057505,848195
13533063106,898572
55289075760,197391
45802000402,310891
68462020501,1299890
63629304701,866083
60505006603,197527
53807013101,307684
49999091790,1362720
62756052188,313161
78039361,1656646
52959081930,284400
363039212,310965
61748001101,995599
49643036805,852588
66267002330,308191
52959085945,311753
36987193803,967055
268153450,896148
55887029890,310410
17478009712,1298070
63874024130,197984
52959012625,198145
60505017900,197905
55111035230,314214
59704000104,312172
591084401,314006
66267016890,198108
69154068,212575
66336009530,834102
52959012742,312615
409254001,897753
2751201,731281
65841067516,313580
66105056301,284514
55887077590,892251
15740589,1721476
93423401,197419
93737210,898356
10147077100,863619
66267000640,197310
41388020246,204709
43063007330,995632
72140050,977992
13668004960,198429
63304095011,401953
33358007014,213469
59746021106,828320
603497503,863664
13107000610,200371
66582031501,1245449
228263711,310434
66267043090,197626
50101000102,312172
55289061160,311892
65162019050,198014
63874037203,197944
49643030805,852662
58864010120,833217
781705919,1370754
52959037012,238154
49643011750,852105
55289071920,835603
363019005,359818
93482110,197901
63874017010,834040
55111047630,96304
1490093010,211881
169750111,351926
832008600,692688
51672129006,1370754
51672402700,855288
43598021025,208185
378347310,856364
59762372003,308048
36800019402,310273
45029524,978013
13411016502,855664
781616846,309079
78031515,809018
55111064001,197928
536703801,1098134
17478071710,311237
60505070401,1791229
60432061304,197730
52959024560,197856
53808053601,904467
36987217404,889611
68180011416,311290
51079063020,312593
68382005410,855318
68419000103,312172
65044133902,897982
60505268106,309097
53808073001,197380
52959003001,309112
13411018406,308964
60505530705,197313
63629319303,197392
58864001530,861007
49496050,212233
51672413100,198427
68382008010,314035
55111020401,312831
67544022160,197507
185050501,898723
68462019705,904475
67544090645,309314
143121010,197476
63874088760,866090
31223419,1090463
49348092337,308763
60793085110,966164
78047215,809030
52959034200,198296
11086002102,729935
55289070806,996826
55111054505,313582
93423201,197417
33358013860,197686
52959070730,562508
11383014223,307696
60760081030,994521
54738054850,313782
36987218101,999490
66267021056,835605
69077038,616287
409792202,1795610
81421022033,1247877
52959013330,197770
55111015078,313990
58420000613,347967
55289067040,197943
52959042830,309049
51672401601,197684
63629133901,828348
58468035701,828267
64203002004,312172
51079082201,311290
185021410,858810
33358007160,309112
63874046330,991061
41616063588,904425
42389000101,312172
52584028201,1737757
24385048478,198440
10135053210,197391
55887097610,197807
52959081490,836395
51672410601,312137
2590010828,705769
52698000110,312172
409231231,992460
67544005760,199167
55289081930,1091497
65065205,1011080
247124506,208097
67618015117,1149658
55648017702,312849
50505000103,312172
52959003321,995666
11999000114,348831
24385047178,311372
55289089190,1049621
378301201,317173
295113616,582753
10518010512,197989
74204202,2166143
51672200202,309367
55289052521,206078
63323030351,597823
43353037053,313584
31722053305,197943
66267083504,197901
33358032560,352277
68084008108,310432
93314705,309114
63629376302,1049696
52959081430,836395
67544043145,857183
67046027530,310798
60505022202,1922765
43386048028,994521
409792221,1795621
52959013200,310798
64679092402,858813
603576521,198222
65862031130,284185
53808070701,978006
52959007702,197807
64125090501,197901
65044672001,854052
63629158602,197502
58864028745,197807
58864070614,897640
63304056201,993781
61442023205,854873
268061910,895038
61048026310,630265
33261003410,197591
66336001430,856373
62756029488,309114
37205033734,308763
12634041880,992447
310027910,616485
66267013960,995666
65044994405,1297582
55648072504,1099569
409338221,1809097
68387055360,615186
64169000102,312172
65044053701,897496
65143141,707566
574021509,314135
9519003,855184
781307470,835840
51079006620,1020477
51079007356,313988
52959028328,198250
52142000101,312172
53489051101,856373
51079056301,856762
35356024630,211700
51672128103,204135
591359160,197635
67402002045,615963
49999081230,866083
63874011421,308212
338107302,309985
63874051724,213468
63629415302,1049618
62325001,845305
51672403401,855344
55289057820,213695
63629149702,197507
68180050201,152695
228255096,855906
378015601,198152
378277705,197902
65597011607,1000005
55289069012,211190
58311222203,312172
63629152201,858813
55111047601,96304
597028530,901547
49999086810,311486
50111032803,905395
52959036940,1298088
66267023630,966224
45802005436,1085633
52959022040,312617
11701002823,998493
52959019515,198239
68071032930,153638
185732260,1437702
49643032710,852208
55111054701,314277
63874052330,211815
49643037250,852604
49288056805,905327
68382034301,562704
13668000930,283672
63874079521,197582
68084012101,311726
781724155,245134
68462026001,897649
186001628,639539
59762408102,198335
378240201,198324
527130201,197943
63402019030,540407
59762372704,310537
65162003310,993781
55289082206,1648755
363039220,310965
378267001,855863
45802096696,310152
378204601,198377
63874000250,313782
338601137,1791842
51079099320,903884
50844043816,310965
172376080,314077
55289072906,854878
615458939,858804
49643035850,852494
781139713,314035
904072645,313422
51079076601,1099563
67024000105,348831
54460425,860221
36987132903,892329
43063016004,198365
48664000202,348831
60505268901,197885
603240621,197391
66267020028,198250
60505250201,205284
29300012810,310798
781140305,197900
57664016708,866511
781121805,1099678
2763711,1718928
52959030628,197589
49348085004,198191
363029112,310965
67544001060,854875
29300012801,310798
93406701,312593
66105050309,153666
13411019302,284988
65841061601,686924
46123003801,999547
78037005,1091167
45565050108,198707
185061301,995253
62756018201,283504
52959019128,198012
52959005507,1649988
64169000105,312172
44206045101,1809077
52959003521,197502
53746046505,197806
60505012901,197444
52959054014,213468
67402001030,404047
12634083854,310992
29300013550,884173
63629338104,859749
64650034517,312172
55887077530,892251
699702134,238910
49999010510,317173
264553532,311683
68047015501,1307253
409770562,313285
615453939,896762
58125000102,312172
378477501,898372
268028650,853029
64679071404,854876
51672125801,861495
185007401,197905
52959071840,884173
52959027200,1006122
259477090,896108
49571000107,312172
781286531,198192
36987186801,999393
378534005,830837
36987235002,894794
43538016016,1010238
268124910,851747
51079014720,856853
53489032805,198223
60760031420,834022
65649010102,885859
378614145,208327
57664016759,866511
65862011905,312828
63874088730,866090
54365040008,998282
39822015101,903694
52959047102,197686
66267021040,835605
65597011130,744624
66267073202,992454
52959075408,310431
60505026805,898719
63874060901,213344
24730050304,900409
65862015430,1738483
10135036701,312635
13548001017,543362
22840003408,852825
49999071802,727347
55289060321,197657
60505530608,197311
78050161,751302
57664039888,310490
49643032830,852220
65862021405,313762
68382010901,311264
63874085710,312563
228263750,310434
57664016758,866511
24658013018,310459
93724805,198429
49999005700,311666
615454431,353538
68071005514,197511
58864006830,309889
591544005,1649988
615659439,312137
58864039715,1094107
25152034,213468
49643036850,852588
64938000901,631504
66869014730,702055
13107000730,309314
54023863,894780
55887082401,198946
52193000102,312172
58468004001,1804758
52959005510,1649988
68387064130,855628
55289029050,207765
67544040699,993691
65977503400,197944
45802047253,1234506
63323025910,313002
409793519,237649
35356049030,860534
51079007601,905395
49643032230,852117
52959073920,197511
13411012809,153639
409335601,1724276
55111040462,198191
49999001128,197518
63739035510,311725
49999057210,402695
63629152602,858817
10167010008,312172
19810030042,702615
378550301,283858
58605040501,996727
185440023,313413
63323012710,1731340
65862040610,314277
143998250,617430
2323301,725072
10544053110,835603
36987207304,307937
268667106,852630
25866010505,849728
781916895,312070
283056931,808062
78112001105,1101849
11695141102,226343
67544041480,308047
61314001210,312075
10019068827,1665046
68382013816,199888
66689000901,197803
45802025735,311753
55111031005,312025
52584029031,1723776
55289060940,311893
65862015901,854876
591553550,1649405
66267015320,198014
55887004960,200033
781523210,904467
13985003702,435681
52959091090,308136
54575028810,851948
68382000914,198428
52959053030,199390
66267083506,197901
186060631,211691
33358017030,856999
60505004909,858804
115951101,857336
64861004911,353538
33358014560,310385
54348074508,314106
55111024879,387003
50580011019,201126
55289082312,197511
66105055110,152697
50383072016,834127
51079098240,314076
64679090611,198191
31722027910,151226
93729605,200033
93736798,979468
52959050928,201907
62584097530,830845
268065550,895061
406993403,835577
51079013001,991336
59011044020,1049586
51079090220,311385
55289093010,198239
13411012215,201961
51613000104,348831
93406801,312594
46123001701,999632
93730502,283485
185007009,197903
49350079,207108
85134104,746811
49999084230,1091497
378699152,351137
904530661,1049909
65689000124,348831
65044354901,892664
36987201002,967951
52959002042,308191
143176701,197841
14290055098,207356
268108110,851743
245007111,199381
52959025340,197381
68419000102,312172
65862040601,314277
52959070710,562508
53489017603,197316
63629130802,197446
57728000106,312172
64169000104,312172
24385019003,198707
409790609,309786
53401000420,309309
378077105,828320
66105013503,206206
33358003240,313800
268062830,852482
904213761,198630
66267096400,197806
172731200,241834
228267350,198222
65841063601,1099870
33261003830,855942
63304068630,310384
66685170201,197506
49643043810,852077
23021000107,312172
63629167306,313413
65162067050,998685
64679069301,1014673
65162005303,200371
10135015270,198440
781322092,1234995
573015112,153008
49502067260,1437704
66267001460,197321
52959065030,311892
168027230,151030
13668004901,198429
43353035892,308048
603646921,854873
58356000103,312172
49643038850,852741
65841061701,200031
65044229702,896138
65597011211,744636
51079088256,197528
63629334501,311725
53489047802,198238
904592261,197606
50111033302,314106
24658020301,261962
58864088730,996563
338634603,1795607
268112050,889534
268617106,901387
49884025601,197987
49999012704,884173
93738201,313586
58864082330,314111
53808023701,197604
62504096822,312172
409792337,1795609
247212930,1011705
64679055502,312830
24208050515,1150836
65841068401,198427
55887038330,197700
54812025,282465
53808080801,211327
53002102903,1724481
64892000788,996697
65700164902,312172
63736000902,1048138
378116001,197745
65044156402,1115265
43538022010,853328
45802022237,895987
55289074720,864679
52054018310,979541
574085010,861672
55111034205,283672
591346853,351136
62504096820,312172
55289031506,978006
33358004110,248656
63629366902,200032
62037082675,1116339
60505014602,200329
27102081316,310858
67208705,1307224
51285069202,857344
10544060810,309309
49999055900,198150
66105014106,153639
71101668,607020
13985003406,905139
52959050202,198191
60505020603,197886
63304065705,309114
603516521,198086
54799050501,1547777
55648090601,198191
39002001,105174
378047705,197589
58864095130,212232
143212005,1293504
8060601,251872
33261002030,309114
55111029190,315223
65162017511,861007
51672127003,197574
29300012950,197770
591046310,866511
55289002004,308191
10702001210,995281
51079010301,313096
378354593,311726
363019402,310273
58420000104,348831
615555239,1923426
33261009014,1738483
44397000101,312172
52959082730,856448
58864015330,991061
268115110,901035
53808081201,199663
378037705,198013
60505251804,283672
51079062381,201185
55289056790,828348
63874031820,197817
63874014615,308210
121067116,863599
43199001401,1046770
268085150,967045
40032009019,966920
68382001801,313582
55111032990,311919
472132626,203105
33261015920,197518
378004005,197466
66267014828,311681
55289036706,849431
36987211801,968350
52959033820,198440
66267005060,309114
55289028630,855334
67482014,198031
378218001,897640
781530501,861736
52959078160,208149
16175000103,312172
13411016103,208220
55289082830,352273
50419045201,310181
52959030212,313782
65044229604,896179
53808031101,313219
13668001108,309314
55289077414,830837
55111016150,198049
54591000111,312172
66440042008,212593
55289014012,197807
67296004401,834102
67544041860,197886
65044201804,852362
65841066614,312829
168028060,199041
63874049245,308979
527141401,197770
65067032102,312172
378888010,311372
31229321,1251804
66213042110,1046999
63874040615,866514
49496000125,348831
51672406901,1313112
603576421,198223
51079043520,860221
10671001004,312172
63304072682,197517
121067616,309318
64543034090,1308539
555038602,861010
